s bet_x bet_y alf_x alf_y disp_x disp_y rx_i ry_i rs_i rx_int ry_int rs_int
+1.4473439000e+002 +1.7853932650e+001 +1.2026922290e+000 +3.6973332450e+000 -4.1972996230e-001 -5.5238907110e-001 +0.0000000000e+000 +9.1417949600e-005 -3.8923486830e-008 +1.6425557439e-006 +2.7334538311e-002 +2.0931456678e-004 +8.0144359334e-004
+1.4493439000e+002 +1.6407866670e+001 +1.4097022270e+000 +3.5329966430e+000 -6.1532002480e-001 -5.5877949880e-001 +0.0000000000e+000 +4.4186291681e-005 -1.8935207165e-008 +7.9487003008e-007 +2.7378724603e-002 +2.0929563157e-004 +8.0223846337e-004
+1.4503439000e+002 +1.5709484170e+001 +1.5425457350e+000 +3.4508283420e+000 -7.1311505600e-001 -5.6197471270e-001 +0.0000000000e+000 +9.5483105412e-005 -4.0346412643e-008 +1.7186155484e-006 +2.7474207708e-002 +2.0925528516e-004 +8.0395707891e-004
+1.4525439000e+002 +1.4230889160e+001 +1.9036491550e+000 +3.2700580800e+000 -9.2826412470e-001 -5.6900418330e-001 +0.0000000000e+000 +5.0136043189e-004 -1.9072932902e-007 +9.0344475216e-006 +2.7975568140e-002 +2.0906455583e-004 +8.1299152644e-004
+1.4645515500e+002 +7.5764447010e+000 +5.5007910480e+000 +2.2859212710e+000 -2.0464772880e+000 -6.8191803230e-001 +0.0000000000e+000 +1.6784576515e-004 +1.1668161537e-007 +1.1511443704e-006 +2.8143413905e-002 +2.0918123744e-004 +8.1414267081e-004
+1.4667515500e+002 +6.6104088000e+000 +6.4468894990e+000 +2.1051510040e+000 -2.2539702160e+000 -7.1636951310e-001 +0.0000000000e+000 +6.4152209082e-005 +4.3477643771e-008 +4.4011595448e-007 +2.8207566114e-002 +2.0922471509e-004 +8.1458278676e-004
+1.4677515500e+002 +6.1975954300e+000 +6.9071150390e+000 +2.0229827010e+000 -2.3482851830e+000 -7.3202927710e-001 +0.0000000000e+000 +1.3139515470e-004 +8.7487367600e-008 +9.0156550192e-007 +2.8338961269e-002 +2.0931220246e-004 +8.1548435226e-004
+1.4699515500e+002 +5.3472525000e+000 +7.9860089640e+000 +1.8422124340e+000 -2.5557781120e+000 -7.6648075780e-001 +0.0000000000e+000 +6.2178243228e-004 +3.9432117795e-007 +4.2676900606e-006 +2.8960743701e-002 +2.0970652363e-004 +8.1975204232e-004
+1.4819592000e+002 +2.1130942270e+000 +1.5329298450e+001 +8.5807557690e-001 -3.5169284960e+000 -1.0286835990e+000 +0.0000000000e+000 +7.7819886462e-005 +5.7504795329e-009 +3.6848194981e-007 +2.9038563588e-002 +2.0971227411e-004 +8.2012052427e-004
+1.4841592000e+002 +1.7753104320e+000 +1.6918956960e+001 +6.7730530730e-001 -3.7087920010e+000 -1.0905570900e+000 +0.0000000000e+000 +3.3419277306e-005 +2.6407222661e-009 +1.5826386571e-007 +2.9071982865e-002 +2.0971491484e-004 +8.2027878814e-004
+1.4851592000e+002 +1.6480662010e+000 +1.7669436430e+001 +5.9513700300e-001 -3.7960026850e+000 -1.1186814040e+000 +0.0000000000e+000 +6.5257317788e-005 +5.6293235276e-009 +3.0905631282e-007 +2.9137240183e-002 +2.0972054416e-004 +8.2058784445e-004
+1.4871592000e+002 +1.4428787220e+000 +1.9222721780e+001 +4.3080039430e-001 -3.9704240530e+000 -1.1749300320e+000 +0.0000000000e+000 +1.2481627636e-004 +1.3885529006e-008 +5.9118164123e-007 +2.9262056459e-002 +2.0973442969e-004 +8.2117902609e-004
+1.4911592000e+002 +1.4629977050e+000 +1.9007328040e+001 -4.8399239160e-001 +4.4771892920e+000 -1.3948304750e+000 +0.0000000000e+000 +6.1280372679e-005 +2.9168137330e-012 +2.9028659281e-007 +2.9323336832e-002 +2.0973443260e-004 +8.2146931269e-004
+1.4931592000e+002 +1.6903404060e+000 +1.7260740980e+001 -6.5272110940e-001 +4.2557460260e+000 -1.5616733960e+000 +0.0000000000e+000 +3.1381809108e-005 -4.0309634543e-009 +1.4866309331e-007 +2.9354718641e-002 +2.0973040164e-004 +8.2161797578e-004
+1.4941592000e+002 +1.8293210630e+000 +1.6420663940e+001 -7.3708546830e-001 +4.1450243930e+000 -1.6450948560e+000 +0.0000000000e+000 +6.9919725791e-005 -1.2871262517e-008 +3.3123273218e-007 +2.9424638367e-002 +2.0971753038e-004 +8.2194920851e-004
+1.4963592000e+002 +2.1944710190e+000 +1.4650442480e+001 -9.2268705790e-001 +3.9014368010e+000 -1.8286220690e+000 +0.0000000000e+000 +3.9304884687e-004 -1.1310289831e-007 +1.8620655446e-006 +2.9817687214e-002 +2.0960442748e-004 +8.2381127406e-004
+1.5083668500e+002 +5.6149032820e+000 +6.7386666010e+000 -1.9331262490e+000 +2.6413930450e+000 -2.9024125970e+000 +0.0000000000e+000 +8.6526065261e-005 -4.5369656451e-008 +4.1639470060e-007 +2.9904213279e-002 +2.0955905782e-004 +8.2422766876e-004
+1.5105668500e+002 +6.5063111810e+000 +5.6337475960e+000 -2.1187278360e+000 +2.3809660650e+000 -3.1133618190e+000 +0.0000000000e+000 +4.0957981793e-005 -2.1077479935e-008 +1.9710541742e-007 +2.9945171261e-002 +2.0953798034e-004 +8.2442477417e-004
+1.5115668500e+002 +6.9384931840e+000 +5.1693919730e+000 -2.2030921940e+000 +2.2625901660e+000 -3.2092478290e+000 +0.0000000000e+000 +9.1852335432e-005 -4.6435745272e-008 +4.4202794509e-007 +3.0037023596e-002 +2.0949154460e-004 +8.2486680212e-004
+1.5137668500e+002 +7.9486860980e+000 +4.2311462360e+000 -2.3886937810e+000 +2.0021631860e+000 -3.4201970510e+000 +0.0000000000e+000 +5.2379351864e-004 -2.4974711262e-007 +2.5206675161e-006 +3.0560817115e-002 +2.0924179749e-004 +8.2738746963e-004
+1.5257745000e+002 +1.4880816130e+001 +1.1043108420e+000 -3.3991329210e+000 +5.8364716280e-001 -4.6432765590e+000 +0.0000000000e+000 +1.1860503559e-004 -2.8792991236e-008 +5.9146140396e-007 +3.0679422150e-002 +2.0921300449e-004 +8.2797893104e-004
+1.5279745000e+002 +1.6417266960e+001 +9.0626415690e-001 -3.5847345030e+000 +3.1656504140e-001 -4.8816477880e+000 +0.0000000000e+000 +5.5044562204e-005 -1.1711975430e-008 +2.7449171994e-007 +3.0734466713e-002 +2.0920129252e-004 +8.2825342276e-004
+1.5289745000e+002 +1.7142650300e+001 +8.5509124510e-001 -3.6690988580e+000 +1.9516407710e-001 -4.9899983470e+000 +0.0000000000e+000 +1.1031065649e-004 -2.2609084474e-008 +5.5008507953e-007 +3.0844777369e-002 +2.0917868344e-004 +8.2880350784e-004
+1.5309745000e+002 +1.8644035580e+001 +8.2558600000e-001 -3.8378275690e+000 -4.7637851470e-002 -5.2066994640e+000 +0.0000000000e+000 +2.1762161879e-004 -4.4023058496e-008 +1.0852126764e-006 +3.1062398988e-002 +2.0913466038e-004 +8.2988872051e-004
+1.5349745000e+002 +1.8150857850e+001 +1.2421753570e+000 +4.9918605300e+000 -1.0588283650e+000 -5.1407746950e+000 +0.0000000000e+000 +1.0001615350e-004 -2.7541282685e-008 +4.9879257885e-007 +3.1162415141e-002 +2.0910711909e-004 +8.3038751309e-004
+1.5369745000e+002 +1.6211231980e+001 +1.7340100230e+000 +4.7062688320e+000 -1.4003449620e+000 -4.8591935470e+000 +0.0000000000e+000 +4.7464519634e-005 -1.6279314957e-008 +2.3672307636e-007 +3.1209879661e-002 +2.0909083978e-004 +8.3062423617e-004
+1.5379745000e+002 +1.5284257800e+001 +2.0311548450e+000 +4.5634729830e+000 -1.5711032610e+000 -4.7184029730e+000 +0.0000000000e+000 +1.0175186043e-004 -3.8442041343e-008 +5.0748322940e-007 +3.1311631522e-002 +2.0905239774e-004 +8.3113171940e-004
+1.5401745000e+002 +1.3345442870e+001 +2.8050872970e+000 +4.2493221160e+000 -1.9467715180e+000 -4.4086637090e+000 +0.0000000000e+000 +5.2578625350e-004 -2.3744462770e-007 +2.6223984984e-006 +3.1837417775e-002 +2.0881495311e-004 +8.3375411790e-004
+1.5521821500e+002 +5.2149582400e+000 +9.8705226270e+000 +2.5390439210e+000 -3.8961570330e+000 -2.7970473320e+000 +0.0000000000e+000 +7.7974164066e-005 -4.0608263010e-008 +3.6961854562e-007 +3.1915391939e-002 +2.0877434485e-004 +8.3412373644e-004
+1.5543821500e+002 +4.1668921070e+000 +1.1664170370e+001 +2.2248930470e+000 -4.2567872500e+000 -2.5147300770e+000 +0.0000000000e+000 +3.4090534168e-005 -1.5898129949e-008 +1.6159583584e-007 +3.1949482473e-002 +2.0875844672e-004 +8.3428533228e-004
+1.5553821500e+002 +3.7361930830e+000 +1.2531920100e+001 +2.0820971960e+000 -4.4207100760e+000 -2.3864040510e+000 +0.0000000000e+000 +7.3736375026e-005 -3.1867732833e-008 +3.4952139721e-007 +3.2023218848e-002 +2.0872657898e-004 +8.3463485368e-004
+1.5575821500e+002 +2.8891835090e+000 +1.4556371180e+001 +1.7679463220e+000 -4.7813402930e+000 -2.1040867960e+000 +0.0000000000e+000 +3.8826290688e-004 -1.3006659438e-007 +1.8403712748e-006 +3.2411481755e-002 +2.0859651239e-004 +8.3647522495e-004
+1.5695898000e+002 +7.0262937640e-001 +2.8118987930e+001 +5.7668076340e-002 -6.4345858230e+000 -6.4175940260e-001 +0.0000000000e+000 +5.8940066394e-005 +5.2602687358e-008 +2.9607730943e-007 +3.2470421822e-002 +2.0864911508e-004 +8.3677130226e-004
+1.5717898000e+002 +7.4636861540e-001 +3.1023193690e+001 -2.5648279890e-001 -6.7663494290e+000 -3.8686415640e-001 +0.0000000000e+000 +2.6198221297e-005 +3.2803743000e-008 +1.3159161871e-007 +3.2496620043e-002 +2.0868191882e-004 +8.3690289388e-004
+1.5727898000e+002 +8.1194476040e-001 +3.2391543740e+001 -3.9927865120e-001 -6.9171510680e+000 -2.7100268080e-001 +0.0000000000e+000 +5.1897003780e-005 +7.4299682535e-008 +2.6066334287e-007 +3.2548517047e-002 +2.0875621850e-004 +8.3716355722e-004
+1.5747898000e+002 +1.0287745620e+000 +3.5218724820e+001 -6.8487035600e-001 -7.2187543460e+000 -3.9279729700e-002 +0.0000000000e+000 +1.0191765199e-004 +1.8554951044e-007 +5.1185533899e-007 +3.2650434699e-002 +2.0894176801e-004 +8.3767541256e-004
+1.5787898000e+002 +2.0671732700e+000 +3.4944025590e+001 -2.0563388130e+000 +7.8662085460e+000 +4.3400538290e-001 +0.0000000000e+000 +5.3229586140e-005 +1.1270404643e-007 +2.6725633680e-007 +3.2703664285e-002 +2.0905447206e-004 +8.3794266890e-004
+1.5807898000e+002 +2.9908813360e+000 +3.1869516980e+001 -2.5622015180e+000 +7.5063345140e+000 +6.8224175100e-001 +0.0000000000e+000 +2.8418121189e-005 +5.6981205805e-008 +1.4265229771e-007 +3.2732082406e-002 +2.0911145327e-004 +8.3808532120e-004
+1.5817898000e+002 +3.5286147750e+000 +3.0386243770e+001 -2.8151328710e+000 +7.3263974980e+000 +8.0635993510e-001 +0.0000000000e+000 +6.4668890586e-005 +1.2602414067e-007 +3.2458649317e-007 +3.2796751297e-002 +2.0923747741e-004 +8.3840990769e-004
+1.5839898000e+002 +4.8896920130e+000 +2.7249718390e+001 -3.3715818460e+000 +6.9305360630e+000 +1.0794199400e+000 +0.0000000000e+000 +3.8036732317e-004 +6.8901903878e-007 +1.9086584132e-006 +3.3177118620e-002 +2.0992649644e-004 +8.4031856610e-004
+1.5959974500e+002 +1.6594352710e+001 +1.2936608420e+001 -6.4009624360e+000 +4.9060281380e+000 +2.4913496470e+000 +0.0000000000e+000 +5.1880726411e-005 -1.7890536034e-008 +4.8463533299e-007 +3.3228999346e-002 +2.0990860591e-004 +8.4080320143e-004
+1.5981974500e+002 +1.9533194950e+001 +1.0871747630e+001 -6.9574114040e+000 +4.4797027460e+000 +2.7369876390e+000 +0.0000000000e+000 +2.3842319036e-005 -1.7722966610e-008 +2.2264846963e-007 +3.3252841665e-002 +2.0989088294e-004 +8.4102584990e-004
+1.5991974500e+002 +2.0949970370e+001 +9.9951855040e+000 -7.2103427520e+000 +4.2859184770e+000 +2.8486412720e+000 +0.0000000000e+000 +5.2821394591e-005 -4.6339983899e-008 +4.9318695817e-007 +3.3305663060e-002 +2.0984454296e-004 +8.4151903686e-004
+1.6013974500e+002 +2.4244939950e+001 +8.2031729600e+000 -7.7667917190e+000 +3.8595930840e+000 +3.0942792650e+000 +0.0000000000e+000 +2.9411895459e-004 -3.1708439757e-007 +2.7450880683e-006 +3.3599782014e-002 +2.0952745856e-004 +8.4426412493e-004
+1.6134051000e+002 +4.6477962100e+001 +1.6787436820e+000 -1.0796172140e+001 +1.5359377390e+000 +4.3569199630e+000 +0.0000000000e+000 +4.0208948638e-005 -5.8358884623e-008 +6.8344172703e-007 +3.3639990963e-002 +2.0946909968e-004 +8.4494756666e-004
+1.6156051000e+002 +5.1350696610e+001 +1.0997777080e+000 -1.1352621090e+001 +1.0957257820e+000 +4.5751359410e+000 +0.0000000000e+000 +1.9439430404e-005 -2.0549334415e-008 +3.3010015317e-007 +3.3659430393e-002 +2.0944855034e-004 +8.4527766681e-004
+1.6166051000e+002 +5.3646513960e+001 +9.0064218570e-001 -1.1605552440e+001 +8.9562943750e-001 +4.6743250230e+000 +0.0000000000e+000 +3.9960524443e-005 -3.6109713244e-008 +6.7824458827e-007 +3.3699390918e-002 +2.0941244063e-004 +8.4595591140e-004
+1.6186051000e+002 +5.8389907470e+001 +6.2242894850e-001 -1.2111415120e+001 +4.9543674880e-001 +4.8727031850e+000 +0.0000000000e+000 +8.3599525232e-005 -5.6050062443e-008 +1.4175722625e-006 +3.3782990443e-002 +2.0935639057e-004 +8.4737348366e-004
+1.6226051000e+002 +5.8689777540e+001 +6.2430535710e-001 +1.1401795010e+001 -5.0037316620e-001 +4.8777605330e+000 +0.0000000000e+000 +4.1744382925e-005 -2.8068691342e-008 +7.0777583763e-007 +3.3824734826e-002 +2.0932832187e-004 +8.4808125950e-004
+1.6246051000e+002 +5.4218343180e+001 +9.0456755490e-001 +1.0955376790e+001 -9.0093782300e-001 +4.6843727050e+000 +0.0000000000e+000 +1.9932450223e-005 -1.8090307663e-008 +3.3824411963e-007 +3.3844667276e-002 +2.0931023157e-004 +8.4841950362e-004
+1.6256051000e+002 +5.2049588730e+001 +1.1047833520e+000 +1.0732167680e+001 -1.1012201510e+000 +4.5876787910e+000 +0.0000000000e+000 +4.2644914292e-005 -4.5293776314e-008 +7.2397490130e-007 +3.3887312190e-002 +2.0926493779e-004 +8.4914347852e-004
+1.6278051000e+002 +4.7435468160e+001 +1.6862568660e+000 +1.0241107640e+001 -1.5418412740e+000 +4.3749521810e+000 +0.0000000000e+000 +2.1863478721e-004 -3.1902452626e-007 +3.7149214847e-006 +3.4105946978e-002 +2.0894591326e-004 +8.5285840001e-004
+1.6398127500e+002 +2.6105689890e+001 +8.2273412150e+000 +7.5677129730e+000 -3.8674628540e+000 +3.1421963170e+000 +0.0000000000e+000 +8.0708296006e-005 -2.7548545996e-008 +4.7451019886e-007 +3.4186655274e-002 +2.0891836472e-004 +8.5333291020e-004
+1.6420127500e+002 +2.2883929400e+001 +1.0022898670e+001 +7.0766529170e+000 -4.2941619620e+000 +2.9020476920e+000 +0.0000000000e+000 +3.6156726224e-005 -4.9346967807e-009 +2.1264966853e-007 +3.4222812000e-002 +2.0891343002e-004 +8.5354555987e-004
+1.6430127500e+002 +2.1490919720e+001 +1.0901126480e+001 +6.8534438010e+000 -4.4881161030e+000 +2.7928892260e+000 +0.0000000000e+000 +7.9163886642e-005 -1.2798001007e-009 +4.6565545011e-007 +3.4301975887e-002 +2.0891215022e-004 +8.5401121532e-004
+1.6452127500e+002 +1.8583437660e+001 +1.2969771370e+001 +6.3623837460e+000 -4.9148152110e+000 +2.5527406020e+000 +0.0000000000e+000 +4.2873130133e-004 +1.3240076790e-007 +2.5225984662e-006 +3.4730707188e-002 +2.0904455099e-004 +8.5653381379e-004
+1.6572204000e+002 +6.5448218170e+000 +2.7305822730e+001 +3.6889889110e+000 -6.9407209170e+000 +1.1706957290e+000 +0.0000000000e+000 +8.3588856524e-005 +7.3575246658e-008 +2.7125066973e-007 +3.4814296044e-002 +2.0911812624e-004 +8.5680506446e-004
+1.6594204000e+002 +5.0296999100e+000 +3.0446900930e+001 +3.1979288470e+000 -7.3369072400e+000 +9.0312509170e-001 +0.0000000000e+000 +3.5098663754e-005 +3.1811939757e-008 +1.1392343061e-007 +3.4849394708e-002 +2.0914993818e-004 +8.5691898789e-004
+1.6604204000e+002 +4.4124350530e+000 +3.1932290840e+001 +2.9747197270e+000 -7.5169919320e+000 +7.8150207490e-001 +0.0000000000e+000 +6.7832345208e-005 +6.2294171725e-008 +2.2019257290e-007 +3.4917227053e-002 +2.0921223235e-004 +8.5713918046e-004
+1.6624204000e+002 +3.3118308100e+000 +3.5011121490e+001 +2.5283014870e+000 -7.8771613170e+000 +5.3825604130e-001 +0.0000000000e+000 +1.2714610669e-004 +1.2036894004e-007 +4.1281034331e-007 +3.5044373160e-002 +2.0933260129e-004 +8.5755199081e-004
+1.6664204000e+002 +2.0421848850e+000 +3.5027606640e+001 +8.3088892010e-001 +7.8384088730e+000 +8.5622842930e-002 +0.0000000000e+000 +6.1305900333e-005 +4.6015752354e-008 +1.9909075216e-007 +3.5105679060e-002 +2.0937861704e-004 +8.5775108156e-004
+1.6684204000e+002 +1.7429384910e+000 +3.1963547590e+001 +6.6534304720e-001 +7.4818863490e+000 -1.3042017950e-001 +0.0000000000e+000 +3.1395593531e-005 +1.6837062260e-008 +1.0196368696e-007 +3.5137074654e-002 +2.0939545410e-004 +8.5785304524e-004
+1.6694204000e+002 +1.6181471760e+000 +3.0484996450e+001 +5.8257011070e-001 +7.3036250870e+000 -2.3844169070e-001 +0.0000000000e+000 +6.9932929396e-005 +3.0640487186e-008 +2.2712876706e-007 +3.5207007583e-002 +2.0942609459e-004 +8.5808017401e-004
+1.6716204000e+002 +1.4018784280e+000 +2.7357679860e+001 +4.0046965040e-001 +6.9114503110e+000 -4.7608901540e-001 +0.0000000000e+000 +3.9272284827e-004 +9.5491638533e-008 +1.2755731303e-006 +3.5599730432e-002 +2.0952158623e-004 +8.5935574714e-004
+1.6836280500e+002 +1.6299692250e+000 +1.3064416500e+001 -5.9090895250e-001 +4.9087012680e+000 -1.8445164790e+000 +0.0000000000e+000 +9.2288113409e-005 -3.3393961124e-008 +2.6222670133e-007 +3.5692018545e-002 +2.0948819227e-004 +8.5961797384e-004
+1.6858280500e+002 +1.9300312650e+000 +1.0997559170e+001 -7.7300941260e-001 +4.4861047750e+000 -2.1095858130e+000 +0.0000000000e+000 +4.3944542022e-005 -1.6814796716e-008 +1.2486747276e-007 +3.5735963087e-002 +2.0947137747e-004 +8.5974284132e-004
+1.6868280500e+002 +2.0929104420e+000 +1.0119547150e+001 -8.5578234900e-001 +4.2940154610e+000 -2.2300718740e+000 +0.0000000000e+000 +9.8853087149e-005 -3.8219313942e-008 +2.8089235794e-007 +3.5834816174e-002 +2.0943315816e-004 +8.6002373367e-004
+1.6890280500e+002 +2.5095167760e+000 +8.3231515760e+000 -1.0378828090e+000 +3.8714189680e+000 -2.4951412090e+000 +0.0000000000e+000 +5.6815774921e-004 -2.1838418897e-007 +1.6144649836e-006 +3.6402973923e-002 +2.0921477397e-004 +8.6163819866e-004
+1.7010357000e+002 +6.1830618780e+000 +1.7444087920e+000 -2.0292613930e+000 +1.5690276920e+000 -4.0128576570e+000 +0.0000000000e+000 +1.5202977237e-004 -2.8049300373e-008 +4.2381609723e-007 +3.6555003696e-002 +2.0918672467e-004 +8.6206201475e-004
+1.7032357000e+002 +7.1159989920e+000 +1.1500883120e+000 -2.2113618500e+000 +1.1324290340e+000 -4.3053490000e+000 +0.0000000000e+000 +7.5172120344e-005 -1.0423629414e-008 +2.0955662642e-007 +3.6630175816e-002 +2.0917630104e-004 +8.6227157138e-004
+1.7042357000e+002 +7.5665486550e+000 +9.4344789850e-001 -2.2941347850e+000 +9.3397509850e-001 -4.4382996100e+000 +0.0000000000e+000 +1.5614234481e-004 -1.8755900727e-008 +4.3527358034e-007 +3.6786318161e-002 +2.0915754514e-004 +8.6270684496e-004
+1.7062357000e+002 +8.5173117430e+000 +6.4923943330e-001 -2.4596806560e+000 +5.3706722730e-001 -4.7042008300e+000 +0.0000000000e+000 +3.3377385600e-004 -3.0250657671e-008 +9.3043662389e-007 +3.7120092017e-002 +2.0912729448e-004 +8.6363728159e-004
+1.7102357000e+002 +8.5255385500e+000 +6.5311189220e-001 +2.4406990830e+000 -5.4747233740e-001 -4.6905011460e+000 +0.0000000000e+000 +1.6703259119e-004 -1.5185285865e-008 +4.6562034173e-007 +3.7287124608e-002 +2.0911210919e-004 +8.6410290193e-004
+1.7122357000e+002 +7.5818997260e+000 +9.5170286630e-001 +2.2774950350e+000 -9.4548253310e-001 -4.4111612150e+000 +0.0000000000e+000 +7.8232711133e-005 -9.4251450414e-009 +2.1808337779e-007 +3.7365357319e-002 +2.0910268405e-004 +8.6432098530e-004
+1.7132357000e+002 +7.1345609220e+000 +1.1606998830e+000 +2.1958930110e+000 -1.1444876310e+000 -4.2714912500e+000 +0.0000000000e+000 +1.6583463218e-004 -2.3039194963e-008 +4.6228584501e-007 +3.7531191951e-002 +2.0907964485e-004 +8.6478327115e-004
+1.7154357000e+002 +6.2078633760e+000 +1.7605929080e+000 +2.0163685580e+000 -1.5822988460e+000 -3.9642173260e+000 +0.0000000000e+000 +8.3334162947e-004 -1.5349336011e-007 +2.3230515772e-006 +3.8364533581e-002 +2.0892615149e-004 +8.6710632273e-004
+1.7274433500e+002 +2.5484052030e+000 +8.3787048060e+000 +1.0390140790e+000 -3.8907050320e+000 -2.3660225780e+000 +0.0000000000e+000 +1.0294046164e-004 -3.9265744100e-008 +3.0670955740e-007 +3.8467474043e-002 +2.0888688575e-004 +8.6741303228e-004
+1.7296433500e+002 +2.1307343880e+000 +1.0183834580e+001 +8.5948962340e-001 -4.3144302880e+000 -2.0861706620e+000 +0.0000000000e+000 +4.4481519006e-005 -1.6756616260e-008 +1.3252810573e-007 +3.8511955562e-002 +2.0887012913e-004 +8.6754556039e-004
+1.7306433500e+002 +1.9669966660e+000 +1.1065980870e+001 +7.7788759810e-001 -4.5070326780e+000 -1.9589652460e+000 +0.0000000000e+000 +9.5740091457e-005 -3.5339945147e-008 +2.8524360983e-007 +3.8607695653e-002 +2.0883478919e-004 +8.6783080400e-004
+1.7328433500e+002 +1.6642215030e+000 +1.3142294810e+001 +5.9836314270e-001 -4.9307579340e+000 -1.6791133300e+000 +0.0000000000e+000 +4.9906913508e-004 -1.6951482058e-007 +1.4868531059e-006 +3.9106764788e-002 +2.0866527437e-004 +8.6931765711e-004
+1.7448510000e+002 +1.4014780190e+000 +2.7494468540e+001 -3.7899135580e-001 -6.9381109690e+000 -2.3020756800e-001 +0.0000000000e+000 +7.0552342610e-005 +2.5976597325e-008 +2.4524704549e-007 +3.9177317131e-002 +2.0869125096e-004 +8.6956290415e-004
+1.7470510000e+002 +1.6077295960e+000 +3.0633736560e+001 -5.5851581140e-001 -7.3312891250e+000 +2.2222338160e-002 +0.0000000000e+000 +3.1083982165e-005 +1.7890554080e-008 +1.0804521620e-007 +3.9208401113e-002 +2.0870914152e-004 +8.6967094937e-004
+1.7480510000e+002 +1.7275929610e+000 +3.2117866120e+001 -6.4011783670e-001 -7.5100064690e+000 +1.3696320460e-001 +0.0000000000e+000 +6.1309804844e-005 +4.1572628496e-008 +2.1310229186e-007 +3.9269710918e-002 +2.0875071415e-004 +8.6988405166e-004
+1.7500510000e+002 +2.0162809050e+000 +3.5193355650e+001 -8.0332188730e-001 -7.8674411560e+000 +3.6644493750e-001 +0.0000000000e+000 +1.1930533870e-004 +1.0715465900e-007 +4.1466434183e-007 +3.9389016256e-002 +2.0885786881e-004 +8.7029871600e-004
+1.7540510000e+002 +3.2543296220e+000 +3.5170495510e+001 -2.4722695890e+000 +7.9211796090e+000 +8.7197353260e-001 +0.0000000000e+000 +6.1227436502e-005 +6.4292742298e-008 +2.1276489215e-007 +3.9450243693e-002 +2.0892216155e-004 +8.7051148089e-004
+1.7560510000e+002 +4.3306547480e+000 +3.2074522030e+001 -2.9093560400e+000 +7.5586877790e+000 +1.1554540660e+000 +0.0000000000e+000 +3.2369590974e-005 +3.1393769301e-008 +1.1246651486e-007 +3.9482613284e-002 +2.0895355532e-004 +8.7062394741e-004
+1.7570510000e+002 +4.9343802780e+000 +3.0580909070e+001 -3.1278992660e+000 +7.3774418640e+000 +1.2971943330e+000 +0.0000000000e+000 +7.3271630128e-005 +6.8130447374e-008 +2.5455786148e-007 +3.9555884914e-002 +2.0902168576e-004 +8.7087850527e-004
+1.7592510000e+002 +6.4164308760e+000 +2.7422557670e+001 -3.6086943620e+000 +6.9787008510e+000 +1.6090229200e+000 +0.0000000000e+000 +4.2604337693e-004 +3.5707377275e-007 +1.4798729624e-006 +3.9981928291e-002 +2.0937875954e-004 +8.7235837823e-004
+1.7712586500e+002 +1.8195775240e+001 +1.3011049330e+001 -6.2262053760e+000 +4.9392362090e+000 +3.2320138320e+000 +0.0000000000e+000 +6.6546540688e-005 -1.7079687633e-008 +3.9889588708e-007 +4.0048474832e-002 +2.0936167985e-004 +8.7275727412e-004
+1.7734586500e+002 +2.1041080520e+001 +1.0932256560e+001 -6.7070004630e+000 +4.5098218080e+000 +3.5164204060e+000 +0.0000000000e+000 +3.0781341052e-005 -1.4670320661e-008 +1.8447704033e-007 +4.0079256173e-002 +2.0934700953e-004 +8.7294175116e-004
+1.7744586500e+002 +2.2404334940e+001 +1.0049811040e+001 -6.9255436850e+000 +4.3146334440e+000 +3.6456961210e+000 +0.0000000000e+000 +6.8336046222e-005 -3.7747607332e-008 +4.0951059295e-007 +4.0147592219e-002 +2.0930926192e-004 +8.7335126175e-004
+1.7766586500e+002 +2.5557349080e+001 +8.2458434910e+000 -7.4063387720e+000 +3.8852190430e+000 +3.9301026950e+000 +0.0000000000e+000 +3.8166705543e-004 -2.5513045084e-007 +2.2866762736e-006 +4.0529259274e-002 +2.0905413147e-004 +8.7563793803e-004
+1.7886663000e+002 +4.6433636270e+001 +1.6799529730e+000 -1.0023849630e+001 +1.5445991320e+000 +5.4038045940e+000 +0.0000000000e+000 +4.9541161180e-005 -4.8922606475e-008 +5.7253609366e-007 +4.0578800435e-002 +2.0900520886e-004 +8.7621047412e-004
+1.7908663000e+002 +5.0949905020e+001 +1.0978749820e+000 -1.0504644700e+001 +1.1012099190e+000 +5.6607891530e+000 +0.0000000000e+000 +2.3949825198e-005 -1.7138214344e-008 +2.7662684174e-007 +4.0602750261e-002 +2.0898807065e-004 +8.7648710096e-004
+1.7918663000e+002 +5.3072688280e+001 +8.9778705290e-001 -1.0723187910e+001 +8.9966936850e-001 +5.7776003170e+000 +0.0000000000e+000 +4.9234316865e-005 -3.0049516499e-008 +5.6850799636e-007 +4.0651984578e-002 +2.0895802113e-004 +8.7705560896e-004
+1.7938663000e+002 +5.7449380730e+001 +6.1853552590e-001 -1.1160274340e+001 +4.9658826670e-001 +6.0112226430e+000 +0.0000000000e+000 +1.0303537741e-004 -4.6464599936e-008 +1.1890779271e-006 +4.0755019955e-002 +2.0891155653e-004 +8.7824468689e-004
+1.7978663000e+002 +5.7449380730e+001 +6.1853552590e-001 +1.1160274340e+001 -4.9658826670e-001 +6.0112226430e+000 +0.0000000000e+000 +5.1517688706e-005 -2.3232299968e-008 +5.9453896354e-007 +4.0806537644e-002 +2.0888832423e-004 +8.7883922585e-004
